"Date Time, GMT-06:00",F6 10cm,F5 20cm,F5 10cm,F6 20cm,10 cm average,20 cm average,rain (mm/s),SAIL rain corrected
7/14/2022 11:00,0.2629,0.1473,0.214025,0.2772,0.2384625,0.21225,0,0
7/14/2022 12:00,0.263525,0.1503,0.217825,0.274275,0.240675,0.2122875,0,0.00001417583333
7/14/2022 13:00,0.262375,0.15055,0.219125,0.27255,0.24075,0.21155,0,0
7/14/2022 14:00,0.260925,0.1511,0.219725,0.27125,0.240325,0.211175,0,0
7/14/2022 15:00,0.2599,0.1521,0.219725,0.270475,0.2398125,0.2112875,0,0
7/14/2022 16:00,0.258225,0.1527,0.218675,0.268725,0.23845,0.2107125,0,0
7/14/2022 17:00,0.257,0.15375,0.217225,0.26775,0.2371125,0.21075,0,0
7/14/2022 18:00,0.2567,0.154575,0.216325,0.266975,0.2365125,0.210775,0,0
7/14/2022 19:00,0.2568,0.1547,0.215725,0.266075,0.2362625,0.2103875,0,0.00000004166666667
7/14/2022 20:00,0.2571,0.154575,0.214675,0.265325,0.2358875,0.20995,0,0
7/14/2022 21:00,0.2575,0.15445,0.2141,0.263525,0.2358,0.2089875,0,0
7/14/2022 22:00,0.2579,0.1541,0.21365,0.262325,0.235775,0.2082125,0,0
7/14/2022 23:00,0.2574,0.1535,0.2134,0.2618,0.2354,0.20765,0,0.000002069444444
7/15/2022 0:00,0.2569,0.1532,0.213525,0.2611,0.2352125,0.20715,0,0
7/15/2022 1:00,0.2564,0.15285,0.2139,0.260375,0.23515,0.2066125,0,0
7/15/2022 2:00,0.2563,0.1522,0.214225,0.2597,0.2352625,0.20595,0,0
7/15/2022 3:00,0.25575,0.1522,0.21455,0.259125,0.23515,0.2056625,0,0
7/15/2022 4:00,0.25515,0.151525,0.2148,0.258975,0.234975,0.20525,0,0
7/15/2022 5:00,0.2548,0.151525,0.2153,0.2587,0.23505,0.2051125,0,0
7/15/2022 6:00,0.2546,0.15125,0.21585,0.258425,0.235225,0.2048375,0,0.0000001019444444
7/15/2022 7:00,0.2542,0.1511,0.215975,0.258275,0.2350875,0.2046875,0,0
7/15/2022 8:00,0.2537,0.1514,0.21625,0.2585,0.234975,0.20495,0,0
7/15/2022 9:00,0.25345,0.1511,0.2161,0.2585,0.234775,0.2048,0,0
7/15/2022 10:00,0.2528,0.15095,0.21585,0.2587,0.234325,0.204825,0,0
7/15/2022 11:00,0.2519,0.150825,0.21585,0.258275,0.233875,0.20455,0,0
7/15/2022 12:00,0.2508,0.150675,0.216125,0.2578,0.2334625,0.2042375,0,0
7/15/2022 13:00,0.249225,0.150675,0.21625,0.257,0.2327375,0.2038375,0,0
7/15/2022 14:00,0.2482,0.1511,0.215975,0.2562,0.2320875,0.20365,0,0.000001634166667
7/15/2022 15:00,0.247325,0.15165,0.21545,0.2562,0.2313875,0.203925,0,0.0000003425
7/15/2022 16:00,0.247325,0.1526,0.21665,0.258725,0.2319875,0.2056625,0.0009444444444,0
7/15/2022 17:00,0.25475,0.1527,0.21585,0.2583,0.2353,0.2055,0.0001666666667,0
7/15/2022 18:00,0.26265,0.152825,0.214225,0.2573,0.2384375,0.2050625,0.0001666666667,0.0000001944444444
7/15/2022 19:00,0.26855,0.1525,0.21325,0.2572,0.2409,0.20485,0.00005555555556,0.00001207416667
7/15/2022 20:00,0.270225,0.1526,0.212975,0.257,0.2416,0.2048,0,0.00004618055556
7/15/2022 21:00,0.2708,0.1521,0.2131,0.256475,0.24195,0.2042875,0,0.00001106472222
7/15/2022 22:00,0.271175,0.152,0.213175,0.2564,0.242175,0.2042,0,0.001591398056
7/15/2022 23:00,0.2712,0.1519,0.21325,0.256,0.242225,0.20395,0,0.00007063416667
7/16/2022 0:00,0.2711,0.15125,0.21365,0.255925,0.242375,0.2035875,0,0.0001173286111
7/16/2022 1:00,0.2711,0.15095,0.21365,0.2557,0.242375,0.203325,0,0.0000004536111111
7/16/2022 2:00,0.2711,0.150425,0.2141,0.2556,0.2426,0.2030125,0,0.0000000185
7/16/2022 3:00,0.271275,0.15055,0.214925,0.2555,0.2431,0.203025,0,0
7/16/2022 4:00,0.271,0.1503,0.21505,0.2555,0.243025,0.2029,0,0.0000009166666667
7/16/2022 5:00,0.2709,0.1499,0.2156,0.2555,0.24325,0.2027,0,0.0000004813888889
7/16/2022 6:00,0.271,0.1499,0.21585,0.2557,0.243425,0.2028,0,0
7/16/2022 7:00,0.2704,0.1506,0.216325,0.25655,0.2433625,0.203575,0,0
7/16/2022 8:00,0.2688,0.151775,0.216775,0.255475,0.2427875,0.203625,0,0
7/16/2022 9:00,0.267925,0.1519,0.2164,0.2537,0.2421625,0.2028,0,0
7/16/2022 10:00,0.266725,0.1519,0.216775,0.2537,0.24175,0.2028,0,0
7/16/2022 11:00,0.2655,0.1519,0.217475,0.2535,0.2414875,0.2027,0,0
7/16/2022 12:00,0.26395,0.151775,0.21715,0.25315,0.24055,0.2024625,0,0
7/16/2022 13:00,0.2623,0.15165,0.216775,0.2527,0.2395375,0.202175,0,0
7/16/2022 14:00,0.260375,0.151775,0.2169,0.2518,0.2386375,0.2017875,0,0
7/16/2022 15:00,0.25905,0.1525,0.21715,0.2514,0.2381,0.20195,0,0
7/16/2022 16:00,0.2573,0.153075,0.21625,0.2516,0.236775,0.2023375,0,0
7/16/2022 17:00,0.2555,0.154325,0.21545,0.2514,0.235475,0.2028625,0,0
7/16/2022 18:00,0.2543,0.1548,0.2141,0.2509,0.2342,0.20285,0,0
7/16/2022 19:00,0.2537,0.155,0.212975,0.2508,0.2333375,0.2029,0,0
7/16/2022 20:00,0.2537,0.1548,0.212275,0.25035,0.2329875,0.202575,0,0
7/16/2022 21:00,0.2538,0.155,0.2117,0.250275,0.23275,0.2026375,0,0
7/16/2022 22:00,0.2537,0.15445,0.211325,0.2501,0.2325125,0.202275,0,0.0000002408333333
7/16/2022 23:00,0.2536,0.154,0.21105,0.2495,0.232325,0.20175,0,0
7/17/2022 0:00,0.2535,0.15335,0.2113,0.249025,0.2324,0.2011875,0,0
7/17/2022 1:00,0.2533,0.152825,0.211575,0.248775,0.2324375,0.2008,0,0.000004296388889
7/17/2022 2:00,0.2532,0.1524,0.21205,0.2487,0.232625,0.20055,0,0
7/17/2022 3:00,0.253,0.151775,0.21265,0.2483,0.232825,0.2000375,0,0
7/17/2022 4:00,0.2528,0.15165,0.212925,0.2481,0.2328625,0.199875,0,0
7/17/2022 5:00,0.2524,0.151525,0.213775,0.2481,0.2330875,0.1998125,0,0
7/17/2022 6:00,0.2517,0.15125,0.214225,0.248,0.2329625,0.199625,0,0
7/17/2022 7:00,0.25105,0.1511,0.214925,0.24875,0.2329875,0.199925,0,0
7/17/2022 8:00,0.2506,0.1511,0.21505,0.249225,0.232825,0.2001625,0,0
7/17/2022 9:00,0.25035,0.150675,0.21505,0.2496,0.2327,0.2001375,0,0
7/17/2022 10:00,0.2493,0.150675,0.214425,0.2496,0.2318625,0.2001375,0,0
7/17/2022 11:00,0.24875,0.150425,0.2148,0.2494,0.231775,0.1999125,0,0
7/17/2022 12:00,0.2478,0.150425,0.214675,0.24885,0.2312375,0.1996375,0,0
7/17/2022 13:00,0.246575,0.150425,0.214675,0.2483,0.230625,0.1993625,0,0
7/17/2022 14:00,0.244675,0.15055,0.214425,0.2482,0.22955,0.199375,0,0
7/17/2022 15:00,0.243725,0.15165,0.21385,0.248775,0.2287875,0.2002125,0,0.0001078702778
7/17/2022 16:00,0.24175,0.1522,0.212975,0.249025,0.2273625,0.2006125,0,0
7/17/2022 17:00,0.23965,0.15295,0.21205,0.248925,0.22585,0.2009375,0,0
7/17/2022 18:00,0.238075,0.15375,0.210625,0.2491,0.22435,0.201425,0,0
7/17/2022 19:00,0.237325,0.1541,0.209675,0.2493,0.2235,0.2017,0,0
7/17/2022 20:00,0.2374,0.1541,0.20895,0.248875,0.223175,0.2014875,0,0
7/17/2022 21:00,0.237325,0.1535,0.20815,0.248,0.2227375,0.20075,0,0
7/17/2022 22:00,0.23725,0.15335,0.207675,0.247225,0.2224625,0.2002875,0,0
7/17/2022 23:00,0.2369,0.1526,0.2078,0.2462,0.22235,0.1994,0,0.000002138888889
7/18/2022 0:00,0.2369,0.1521,0.20755,0.2458,0.222225,0.19895,0,0
7/18/2022 1:00,0.2367,0.151525,0.2078,0.2455,0.22225,0.1985125,0,0
7/18/2022 2:00,0.23615,0.15055,0.2085,0.2452,0.222325,0.197875,0,0
7/18/2022 3:00,0.23565,0.150325,0.208825,0.245125,0.2222375,0.197725,0,0
7/18/2022 4:00,0.23565,0.15,0.20935,0.2448,0.2225,0.1974,0,0
7/18/2022 5:00,0.235475,0.1496,0.2095,0.2447,0.2224875,0.19715,0,0
7/18/2022 6:00,0.235,0.14925,0.209975,0.2447,0.2224875,0.196975,0,0.000005277777778
7/18/2022 7:00,0.234625,0.149125,0.21065,0.245125,0.2226375,0.197125,0,0
7/18/2022 8:00,0.2336,0.149125,0.21085,0.2455,0.222225,0.1973125,0,0
7/18/2022 9:00,0.23325,0.1487,0.210525,0.2456,0.2218875,0.19715,0,0
7/18/2022 10:00,0.2324,0.148275,0.210775,0.2455,0.2215875,0.1968875,0,0
7/18/2022 11:00,0.23205,0.148275,0.21125,0.2454,0.22165,0.1968375,0,0
7/18/2022 12:00,0.231075,0.14815,0.211325,0.2447,0.2212,0.196425,0,0
7/18/2022 13:00,0.229675,0.148425,0.211325,0.2448,0.2205,0.1966125,0,0
7/18/2022 14:00,0.227375,0.149125,0.2112,0.245125,0.2192875,0.197125,0,0
7/18/2022 15:00,0.22635,0.1498,0.210925,0.2454,0.2186375,0.1976,0,0.000001953611111
7/18/2022 16:00,0.224125,0.150225,0.210075,0.2455,0.2171,0.1978625,0,0
7/18/2022 17:00,0.221475,0.15125,0.208725,0.2457,0.2151,0.198475,0,0.0000006111111111
7/18/2022 18:00,0.219525,0.1519,0.207,0.245525,0.2132625,0.1987125,0,0
7/18/2022 19:00,0.218275,0.151775,0.2053,0.2448,0.2117875,0.1982875,0,0
7/18/2022 20:00,0.217875,0.151775,0.204625,0.245925,0.21125,0.19885,0,0
7/18/2022 21:00,0.220225,0.15085,0.2064,0.24845,0.2133125,0.19965,0.0007222222222,0
7/18/2022 22:00,0.222275,0.15095,0.207075,0.2472,0.214675,0.199075,0.00005555555556,0
7/18/2022 23:00,0.22345,0.15,0.20655,0.247025,0.215,0.1985125,0,0
7/19/2022 0:00,0.2245,0.1497,0.207,0.246575,0.21575,0.1981375,0,0
7/19/2022 1:00,0.22555,0.149,0.207425,0.2456,0.2164875,0.1973,0,0.00001286111111
7/19/2022 2:00,0.2264,0.148275,0.2078,0.2453,0.2171,0.1967875,0,0.0001187547222
7/19/2022 3:00,0.227025,0.147825,0.2085,0.244975,0.2177625,0.1964,0,0.0004865741667
7/19/2022 4:00,0.22755,0.1475,0.208825,0.2447,0.2181875,0.1961,0,0.000001963055556
7/19/2022 5:00,0.2283,0.147,0.209025,0.2444,0.2186625,0.1957,0,0
7/19/2022 6:00,0.229125,0.1468,0.209425,0.2445,0.219275,0.19565,0,0.000000875
7/19/2022 7:00,0.2289,0.14565,0.209425,0.24495,0.2191625,0.1953,0,0
7/19/2022 8:00,0.226475,0.14625,0.20915,0.24705,0.2178125,0.19665,0,0
7/19/2022 9:00,0.226775,0.146075,0.20815,0.2442,0.2174625,0.1951375,0,0
7/19/2022 10:00,0.22755,0.1458,0.20755,0.24355,0.21755,0.194675,0,0
7/19/2022 11:00,0.228075,0.1458,0.208175,0.243375,0.218125,0.1945875,0,0
7/19/2022 12:00,0.227825,0.1457,0.2086,0.24285,0.2182125,0.194275,0,0
7/19/2022 13:00,0.22755,0.1458,0.2086,0.242125,0.218075,0.1939625,0,0
7/19/2022 14:00,0.225675,0.146075,0.2086,0.2418,0.2171375,0.1939375,0,0
7/19/2022 15:00,0.22535,0.1467,0.208275,0.2422,0.2168125,0.19445,0,0
7/19/2022 16:00,0.22355,0.14725,0.20755,0.2423,0.21555,0.194775,0,0
7/19/2022 17:00,0.221225,0.14815,0.2064,0.24275,0.2138125,0.19545,0,0
7/19/2022 18:00,0.219575,0.1487,0.20505,0.242625,0.2123125,0.1956625,0,0
7/19/2022 19:00,0.21875,0.14885,0.203775,0.2415,0.2112625,0.195175,0,0.000001004722222
7/19/2022 20:00,0.219125,0.1487,0.2026,0.2413,0.2108625,0.195,0,0
7/19/2022 21:00,0.219125,0.1484,0.20215,0.2409,0.2106375,0.19465,0,0
7/19/2022 22:00,0.21925,0.14805,0.2017,0.2406,0.210475,0.194325,0,0
7/19/2022 23:00,0.218625,0.1475,0.2017,0.2406,0.2101625,0.19405,0,0
7/20/2022 0:00,0.218425,0.146525,0.20185,0.240275,0.2101375,0.1934,0,0
7/20/2022 1:00,0.218275,0.145975,0.202,0.239775,0.2101375,0.192875,0,0
7/20/2022 2:00,0.218075,0.145375,0.20245,0.2394,0.2102625,0.1923875,0,0
7/20/2022 3:00,0.218075,0.145,0.202675,0.2393,0.210375,0.19215,0,0
7/20/2022 4:00,0.21755,0.144475,0.2029,0.2391,0.210225,0.1917875,0,0
7/20/2022 5:00,0.217475,0.144225,0.20365,0.238775,0.2105625,0.1915,0,0
7/20/2022 6:00,0.21715,0.143575,0.20365,0.238925,0.2104,0.19125,0,0
7/20/2022 7:00,0.216525,0.143575,0.203725,0.2393,0.210125,0.1914375,0,0
7/20/2022 8:00,0.216175,0.1441,0.20385,0.240275,0.2100125,0.1921875,0,0
7/20/2022 9:00,0.21625,0.14375,0.20405,0.240375,0.21015,0.1920625,0,0
7/20/2022 10:00,0.216175,0.1433,0.20365,0.24045,0.2099125,0.191875,0,0
7/20/2022 11:00,0.2161,0.1434,0.2043,0.2402,0.2102,0.1918,0,0
7/20/2022 12:00,0.21625,0.1434,0.2045,0.23975,0.210375,0.191575,0,0
7/20/2022 13:00,0.215,0.1432,0.204725,0.239025,0.2098625,0.1911125,0,0
7/20/2022 14:00,0.21295,0.1433,0.2053,0.239025,0.209125,0.1911625,0,0
7/20/2022 15:00,0.2124,0.143025,0.206275,0.241375,0.2093375,0.1922,0.0004444444444,0
7/20/2022 16:00,0.21045,0.1446,0.205975,0.2444,0.2082125,0.1945,0,0.0000002547222222
7/20/2022 17:00,0.2111,0.14525,0.205275,0.242925,0.2081875,0.1940875,0.0003888888889,0
7/20/2022 18:00,0.21325,0.145375,0.204725,0.242875,0.2089875,0.194125,0.00005555555556,0.000008546388889
7/20/2022 19:00,0.213325,0.146075,0.203775,0.2437,0.20855,0.1948875,0,0
7/20/2022 20:00,0.2149,0.146425,0.20305,0.24305,0.208975,0.1947375,0,0
7/20/2022 21:00,0.2169,0.145875,0.2026,0.24005,0.20975,0.1929625,0,0.00004406027778
7/20/2022 22:00,0.21855,0.145375,0.20275,0.238675,0.21065,0.192025,0,0.000004314722222
7/20/2022 23:00,0.219775,0.1447,0.20305,0.237975,0.2114125,0.1913375,0,0.0005208888889
7/21/2022 0:00,0.220625,0.144225,0.20365,0.237525,0.2121375,0.190875,0,0
7/21/2022 1:00,0.221475,0.143475,0.203725,0.237175,0.2126,0.190325,0,0
7/21/2022 2:00,0.222075,0.1432,0.203925,0.23725,0.213,0.190225,0,0
7/21/2022 3:00,0.22285,0.14275,0.2043,0.237325,0.213575,0.1900375,0,0
7/21/2022 4:00,0.223325,0.14275,0.2046,0.23765,0.2139625,0.1902,0,0
7/21/2022 5:00,0.2241,0.14265,0.20495,0.237525,0.214525,0.1900875,0,0
7/21/2022 6:00,0.2244,0.1424,0.2053,0.2383,0.21485,0.19035,0,0
7/21/2022 7:00,0.2248,0.1423,0.2056,0.23885,0.2152,0.190575,0,0
7/21/2022 8:00,0.2249,0.1424,0.205625,0.239525,0.2152625,0.1909625,0,0
7/21/2022 9:00,0.225025,0.142625,0.204725,0.2399,0.214875,0.1912625,0,0
7/21/2022 10:00,0.2254,0.1424,0.20405,0.2399,0.214725,0.19115,0,0
7/21/2022 11:00,0.225275,0.142075,0.2046,0.2402,0.2149375,0.1911375,0,0
7/21/2022 12:00,0.2241,0.14185,0.20495,0.23955,0.214525,0.1907,0,0
7/21/2022 13:00,0.223125,0.14185,0.20495,0.23885,0.2140375,0.19035,0,0
7/21/2022 14:00,0.22175,0.142075,0.2055,0.238075,0.213625,0.190075,0,0
7/21/2022 15:00,0.22095,0.1425,0.205725,0.2374,0.2133375,0.18995,0,0.0000001944444444
7/21/2022 16:00,0.219,0.142875,0.205075,0.237325,0.2120375,0.1901,0,0
7/21/2022 17:00,0.2167,0.143475,0.203775,0.2381,0.2102375,0.1907875,0,0.0000000139
7/21/2022 18:00,0.215125,0.1441,0.2023,0.237775,0.2087125,0.1909375,0,0
7/21/2022 19:00,0.21455,0.14435,0.2009,0.23765,0.207725,0.191,0,0
7/21/2022 20:00,0.215175,0.1441,0.199875,0.23765,0.207525,0.190875,0,0
7/21/2022 21:00,0.21545,0.14375,0.19885,0.23715,0.20715,0.19045,0,0
7/21/2022 22:00,0.21545,0.1432,0.1985,0.2366,0.206975,0.1899,0,0
7/21/2022 23:00,0.215175,0.14275,0.1985,0.236275,0.2068375,0.1895125,0,0
7/22/2022 0:00,0.214675,0.1422,0.198875,0.235575,0.206775,0.1888875,0,0
7/22/2022 1:00,0.2142,0.1415,0.198975,0.2352,0.2065875,0.18835,0,0
7/22/2022 2:00,0.2141,0.1412,0.1994,0.234725,0.20675,0.1879625,0,0
7/22/2022 3:00,0.213775,0.14085,0.199525,0.234475,0.20665,0.1876625,0,0
7/22/2022 4:00,0.2134,0.14025,0.2,0.234275,0.2067,0.1872625,0,0
7/22/2022 5:00,0.21365,0.1399,0.200425,0.234475,0.2070375,0.1871875,0,0
7/22/2022 6:00,0.213175,0.1398,0.200425,0.234725,0.2068,0.1872625,0,0
7/22/2022 7:00,0.213175,0.14,0.2009,0.23585,0.2070375,0.187925,0,0
7/22/2022 8:00,0.21275,0.140025,0.201575,0.2365,0.2071625,0.1882625,0,0
7/22/2022 9:00,0.2117,0.140025,0.2009,0.2367,0.2063,0.1883625,0,0
7/22/2022 10:00,0.211575,0.14,0.200775,0.237,0.206175,0.1885,0,0
7/22/2022 11:00,0.2117,0.13955,0.201125,0.2366,0.2064125,0.188075,0,0.0001546297222
7/22/2022 12:00,0.210525,0.139475,0.201575,0.235925,0.20605,0.1877,0,0
7/22/2022 13:00,0.20935,0.1396,0.201775,0.2352,0.2055625,0.1874,0,0
7/22/2022 14:00,0.20705,0.1399,0.201925,0.2347,0.2044875,0.1873,0,0
7/22/2022 15:00,0.20625,0.1405,0.20185,0.235,0.20405,0.18775,0,0.0000002269444444
7/22/2022 16:00,0.203775,0.1409,0.20165,0.2349,0.2027125,0.1879,0,0
7/22/2022 17:00,0.200775,0.14175,0.2002,0.23555,0.2004875,0.18865,0,0
7/22/2022 18:00,0.198525,0.1422,0.198425,0.235575,0.198475,0.1888875,0,0
7/22/2022 19:00,0.1972,0.142175,0.19695,0.235,0.197075,0.1885875,0,0.00000006944444444
7/22/2022 20:00,0.1972,0.1422,0.19605,0.235,0.196625,0.1886,0,0
7/22/2022 21:00,0.1974,0.14185,0.1948,0.2341,0.1961,0.187975,0,0
7/22/2022 22:00,0.1972,0.1416,0.19435,0.2335,0.195775,0.18755,0,0
7/22/2022 23:00,0.196825,0.14085,0.19405,0.233175,0.1954375,0.1870125,0,0
7/23/2022 0:00,0.1967,0.14025,0.1939,0.232775,0.1953,0.1865125,0,0
7/23/2022 1:00,0.1963,0.139675,0.19435,0.2326,0.195325,0.1861375,0,0
7/23/2022 2:00,0.195825,0.139375,0.1945,0.2325,0.1951625,0.1859375,0,0
7/23/2022 3:00,0.1956,0.138675,0.1948,0.23205,0.1952,0.1853625,0,0
7/23/2022 4:00,0.1954,0.138275,0.1948,0.2318,0.1951,0.1850375,0,0
7/23/2022 5:00,0.19525,0.13755,0.1951,0.2318,0.195175,0.184675,0,0
7/23/2022 6:00,0.1954,0.137375,0.1956,0.2314,0.1955,0.1843875,0,0
7/23/2022 7:00,0.194875,0.137375,0.195925,0.231975,0.1954,0.184675,0,0
7/23/2022 8:00,0.194275,0.13725,0.1964,0.2324,0.1953375,0.184825,0,0
7/23/2022 9:00,0.1935,0.13715,0.1958,0.2327,0.19465,0.184925,0,0.000000875
7/23/2022 10:00,0.193625,0.1369,0.1954,0.2327,0.1945125,0.1848,0,0
7/23/2022 11:00,0.19345,0.1366,0.196275,0.231925,0.1948625,0.1842625,0,0
7/23/2022 12:00,0.19245,0.1369,0.19695,0.2314,0.1947,0.18415,0,0
7/23/2022 13:00,0.191925,0.137,0.1976,0.231075,0.1947625,0.1840375,0,0
7/23/2022 14:00,0.188875,0.137025,0.197975,0.231475,0.193425,0.18425,0,0
7/23/2022 15:00,0.1884,0.13755,0.196825,0.231925,0.1926125,0.1847375,0,0.00003296305556
7/23/2022 16:00,0.185575,0.1382,0.196625,0.231925,0.1911,0.1850625,0,0
7/23/2022 17:00,0.18165,0.1387,0.195025,0.231925,0.1883375,0.1853125,0,0
7/23/2022 18:00,0.17825,0.139,0.1936,0.23165,0.185925,0.185325,0,0
7/23/2022 19:00,0.17645,0.1391,0.192225,0.2315,0.1843375,0.1853,0,0
7/23/2022 20:00,0.1753,0.139475,0.19165,0.230525,0.183475,0.185,0,0
7/23/2022 21:00,0.175825,0.138675,0.192475,0.236775,0.18415,0.187725,0.0003333333333,0
7/23/2022 22:00,0.178,0.1376,0.1938,0.23565,0.1859,0.186625,0.00005555555556,0
7/23/2022 23:00,0.1781,0.137,0.19335,0.235375,0.185725,0.1861875,0,0
7/24/2022 0:00,0.1782,0.13635,0.1936,0.2354,0.1859,0.185875,0,0.0000000139
7/24/2022 1:00,0.17825,0.1358,0.19395,0.2351,0.1861,0.18545,0,0.000009513888889
7/24/2022 2:00,0.1781,0.135575,0.194425,0.2351,0.1862625,0.1853375,0,0.0001125508333
7/24/2022 3:00,0.1782,0.134825,0.194875,0.235,0.1865375,0.1849125,0,0.0002258888889
7/24/2022 4:00,0.178,0.1347,0.1952,0.2351,0.1866,0.1849,0,0.00002063416667
7/24/2022 5:00,0.1777,0.1342,0.1955,0.2353,0.1866,0.18475,0,0
7/24/2022 6:00,0.1778,0.13385,0.19615,0.2355,0.186975,0.184675,0,0
7/24/2022 7:00,0.17705,0.134325,0.1958,0.23615,0.186425,0.1852375,0,0
7/24/2022 8:00,0.1762,0.134825,0.1956,0.2368,0.1859,0.1858125,0,0
7/24/2022 9:00,0.1758,0.135325,0.19495,0.234775,0.185375,0.18505,0,0
7/24/2022 10:00,0.176525,0.135075,0.19405,0.23125,0.1852875,0.1831625,0,0
7/24/2022 11:00,0.17825,0.13495,0.1932,0.23085,0.185725,0.1829,0,0
7/24/2022 12:00,0.18015,0.1347,0.19335,0.230475,0.18675,0.1825875,0,0
7/24/2022 13:00,0.17895,0.1347,0.1938,0.229325,0.186375,0.1820125,0,0
7/24/2022 14:00,0.17745,0.1347,0.1941,0.2285,0.185775,0.1816,0,0
7/24/2022 15:00,0.2113,0.1339,0.1957,0.230375,0.2035,0.1821375,0.002277777778,0
7/24/2022 16:00,0.304275,0.132975,0.1948,0.230775,0.2495375,0.181875,0.0002222222222,0.000002138888889
7/24/2022 17:00,0.3007,0.132225,0.1938,0.2314,0.24725,0.1818125,0.00005555555556,0.00000006944444444
7/24/2022 18:00,0.297025,0.1321,0.1938,0.2314,0.2454125,0.18175,0,0
7/24/2022 19:00,0.29505,0.1326,0.19405,0.2315,0.24455,0.18205,0,0.000002199166667
7/24/2022 20:00,0.2935,0.132225,0.19435,0.23165,0.243925,0.1819375,0,0.000001347222222
7/24/2022 21:00,0.292425,0.1321,0.1942,0.23205,0.2433125,0.182075,0,0.0005340647222
7/24/2022 22:00,0.291375,0.132,0.19435,0.232175,0.2428625,0.1820875,0,0.0001474166667
7/24/2022 23:00,0.29045,0.131575,0.194575,0.2323,0.2425125,0.1819375,0,0
7/25/2022 0:00,0.289525,0.13145,0.1948,0.2327,0.2421625,0.182075,0,0
7/25/2022 1:00,0.288925,0.131325,0.19525,0.23325,0.2420875,0.1822875,0,0
7/25/2022 2:00,0.288325,0.13145,0.1951,0.23405,0.2417125,0.18275,0,0
7/25/2022 3:00,0.287725,0.131325,0.1955,0.234925,0.2416125,0.183125,0,0
7/25/2022 4:00,0.2871,0.131325,0.195625,0.2355,0.2413625,0.1834125,0,0
7/25/2022 5:00,0.286425,0.131575,0.1955,0.236275,0.2409625,0.183925,0,0
7/25/2022 6:00,0.285975,0.1318,0.1956,0.2368,0.2407875,0.1843,0,0
7/25/2022 7:00,0.2854,0.132125,0.196025,0.237325,0.2407125,0.184725,0,0
7/25/2022 8:00,0.2846,0.134025,0.1965,0.237975,0.24055,0.186,0,0
7/25/2022 9:00,0.282975,0.13295,0.19545,0.240325,0.2392125,0.1866375,0,0
7/25/2022 10:00,0.280825,0.134575,0.1958,0.24165,0.2383125,0.1881125,0,0
7/25/2022 11:00,0.279125,0.134825,0.1957,0.23905,0.2374125,0.1869375,0,0
7/25/2022 12:00,0.27755,0.135075,0.1966,0.2381,0.237075,0.1865875,0,0
7/25/2022 13:00,0.276275,0.1347,0.196825,0.2381,0.23655,0.1864,0,0
7/25/2022 14:00,0.275325,0.1347,0.1973,0.238775,0.2363125,0.1867375,0,0
7/25/2022 15:00,0.2778,0.1347,0.197175,0.239825,0.2374875,0.1872625,0.0001111111111,0
7/25/2022 16:00,0.276275,0.135075,0.197075,0.2388,0.236675,0.1869375,0,0.000008143611111
7/25/2022 17:00,0.275525,0.13545,0.1966,0.23725,0.2360625,0.18635,0,0
7/25/2022 18:00,0.2751,0.135575,0.196175,0.2364,0.2356375,0.1859875,0,0
7/25/2022 19:00,0.274675,0.13545,0.1957,0.236175,0.2351875,0.1858125,0,0.0001883980556
7/25/2022 20:00,0.27475,0.135325,0.1951,0.2364,0.234925,0.1858625,0,0.0007981341667
7/25/2022 21:00,0.275,0.13545,0.194725,0.2365,0.2348625,0.185975,0,0.00007301861111
7/25/2022 22:00,0.2749,0.135325,0.194575,0.2365,0.2347375,0.1859125,0,0
7/25/2022 23:00,0.274825,0.135075,0.19505,0.2364,0.2349375,0.1857375,0,0.0000003286111111
7/26/2022 0:00,0.274525,0.13495,0.1955,0.2366,0.2350125,0.185775,0,0
7/26/2022 1:00,0.274375,0.13495,0.1964,0.237,0.2353875,0.185975,0,0
7/26/2022 2:00,0.2739,0.1347,0.1966,0.23725,0.23525,0.185975,0,0
7/26/2022 3:00,0.27375,0.1347,0.19685,0.237325,0.2353,0.1860125,0,0
7/26/2022 4:00,0.2732,0.134825,0.196925,0.23775,0.2350625,0.1862875,0,0
7/26/2022 5:00,0.273125,0.134825,0.1974,0.2384,0.2352625,0.1866125,0,0
7/26/2022 6:00,0.27305,0.134825,0.197725,0.23885,0.2353875,0.1868375,0,0
7/26/2022 7:00,0.2729,0.1352,0.19785,0.2393,0.235375,0.18725,0,0
7/26/2022 8:00,0.2724,0.135325,0.1976,0.24,0.235,0.1876625,0,0
7/26/2022 9:00,0.271175,0.1352,0.1973,0.239775,0.2342375,0.1874875,0,0
7/26/2022 10:00,0.270125,0.135325,0.19705,0.24,0.2335875,0.1876625,0,0
7/26/2022 11:00,0.2688,0.13545,0.19765,0.2401,0.233225,0.187775,0,0
7/26/2022 12:00,0.267,0.1352,0.198525,0.23965,0.2327625,0.187425,0,0
7/26/2022 13:00,0.265475,0.13545,0.199525,0.239025,0.2325,0.1872375,0,0
7/26/2022 14:00,0.263875,0.1357,0.19965,0.2383,0.2317625,0.187,0,0
7/26/2022 15:00,0.2629,0.136125,0.199225,0.237325,0.2310625,0.186725,0,0
7/26/2022 16:00,0.261875,0.1367,0.198275,0.23745,0.230075,0.187075,0,0
